sqft_living,price
1870,262000
1280,390000
1730,300000
2060,746300
1030,267000
1720,525000
1210,570000
2620,360000
1860,1052000
2510,699950
2040,375000
2410,625000
780,464050
2210,470000
1590,330000
2230,537000
1560,250000
2950,835000
1480,770000
2850,650000
2390,335000
1740,350000
2060,415000
2680,788000
3150,640000
2440,388000
2230,360000
2230,692500
1600,425000
1600,645000
1580,340000
2840,713000
2550,430000
1700,280000
1470,215000
1680,306000
1110,299900
2120,534000
2380,1160000
2670,1165000
890,199990
3140,946000
1260,295000
920,475000
2990,750000
3120,1225000
1010,183500
1010,450000
1020,180000
3540,707000
900,230000
1100,192500
1990,309000
1980,759000
4040,1115000
1250,462000
1820,229000
1140,399950
1730,325000
1170,512000
2910,410000
970,210000
2130,325000
2520,685000
1360,488000
1620,247500
2120,489000
2700,725000
1370,199950
2520,670000
1540,275000
2610,1000000
1490,255000
2760,465000
1260,259000
2630,695000
1800,505000
1130,631500
1180,630500
2800,999000
1830,740000
2220,650000
1870,554000
2580,400000
1660,529941
1330,310000
1330,389000
2630,731781
1100,502501
1810,443000
2060,607000
4660,2147500
2370,585000
2430,1027000
1880,315000
1150,180000
1350,322500
2180,568500
3370,813000
3650,1085000
2100,424000
670,235000
2420,740000
760,415000
2200,432000
4410,1268888
1300,676500
720,419000
2180,650000
1130,239000
2230,900000
2100,330000
2060,510000
3060,465000
2810,1700000
2550,490000
4290,2680000
3040,1000000
2530,469950
1300,536000
1790,244950
1530,575000
2380,361000
2400,650000
1030,230005
3250,293000
1970,445000
1940,280000
1850,520000
3900,780000
3160,625000
1440,239950
2040,335000
2120,612000
830,200000
3140,345000
2410,520000
2190,855000
2190,567500
1210,208000
1880,452000
2410,555000
2620,519000
1850,474950
1760,419000
860,390000
2620,539000
2400,569000
1850,611000
4040,760000
1940,732000
3490,1675000
3170,919950
2530,400000
3230,785000
2120,835000
1640,640500
2130,310000
1440,355000
1940,685000
1120,202500
2400,540000
1810,295000
1270,518000
1350,250000
1550,330000
1620,481000
2650,898000
2510,570000
2040,475000
1660,265000
1980,380000
2690,790000
2910,620000
2720,709050
1280,296500
2160,475000
1760,440000
800,405000
930,269500
2040,520000
1180,229500
2000,335000
3310,680000
3130,1389000
2300,740000
2140,270000
2210,510000
970,300000
2690,1298888
1890,675000
3140,925850
1440,255500
2910,450000
1310,280000
2140,245000
1090,344950
1330,381000
4690,1945000
1910,1500000
1750,232603
1760,220000
1810,600000
1360,239000
1730,400000
4710,2180000
1010,350000
2400,562000
1540,380000
1480,511200
2520,680000
1210,350000
2670,410000
3030,1050000
1440,391265
3250,1410000
1750,575000
2120,316000
1050,165000
1950,850000
1020,210000
1820,325000
2390,682000
1400,430000
1540,325500
2370,385000
670,435000
2420,550000
1000,400000
2100,503000
2800,676000
940,180000
1640,234000
2760,734200
3660,920000
3070,1920000
1100,224000
3130,1400000
1320,185000
1470,554600
1480,268000
2260,675000
2210,620000
1540,396450
1910,565000
1760,410000
2240,1190000
2110,716125
1396,225000
3040,640000
1140,374000
1780,415000
3370,592500
1484,365000
2230,600000
2820,465000
1580,254999
2040,279000
2720,460000
1490,507000
1560,291000
830,350000
980,90000
1980,329000
3680,909000
860,187000
1850,580000
1620,345000
2240,497000
1010,345000
1610,313500
2720,910000
2080,399950
1930,268000
2250,559000
1980,309000
1960,410000
1320,259000
2940,950000
1460,320000
2330,1150000
2620,394250
700,315000
1140,480000
2750,556000
2480,450000
1130,420000
2770,890000
1710,295000
2150,410000
2250,308900
2960,1161000
2300,665000
1740,577000
2830,959000
1240,471000
2180,560000
2510,955000
6630,1240000
2300,579000
3220,335000
2270,485000
1840,552000
3820,950000
1660,203700
3360,412000
1350,237500
2970,866800
1000,425000
1190,200000
1670,280000
1200,140000
2250,370000
1040,550000
3180,1411600
3180,1505000
2040,510000
1160,351000
880,210000
2290,449999
950,137000
1010,270000
3100,540000
2560,565000
2430,940000
830,385000
2090,400000
2030,365000
1060,353250
1090,455000
3400,475000
1920,571500
1150,441000
3970,810000
1880,550000
1500,736000
2190,375000
2530,717500
1930,581000
1510,629000
5510,3800000
1100,225000
1730,315000
1480,425000
1150,346500
1950,550000
2380,565000
3100,1001000
2010,400000
2270,724950
2050,623000
650,295000
2780,700000
1300,482000
2730,770000
3140,310000
2410,720000
1180,355000
2600,512000
1400,303000
2220,299000
1660,285000
2330,680000
1440,285000
2920,707000
1760,690000
2860,872000
2090,290000
1910,425000
3280,925000
1770,340500
920,365000
1690,725000
2470,811000
1040,299000
1220,287500
3500,879950
760,135900
3070,1225000
2100,522500
1660,399500
1430,450000
1620,218000
1490,289999
1170,540000
1240,324950
2910,718500
2660,495000
2220,260000
1920,430000
2780,402500
3110,1415000
1820,275000
1765,250000
1800,665000
2650,425000
1410,760000
1650,447000
1180,205000
800,191000
1430,350000
3300,789888
1220,443000
3530,695000
1380,560000
1410,550000
3360,850000
2270,352750
2890,550000
1750,774900
1010,250000
3780,962800
1880,299500
800,250000
4720,745000
1060,279475
2530,450000
1980,307700
1650,665000
1890,375000
3360,420000
630,148000
1980,707000
990,399000
3420,570000
3440,853000
1300,400000
2040,615000
1250,463000
1960,600000
2720,429000
3250,980000
3190,359500
2570,715000
1420,240000
2120,455000
2080,610000
2740,675000
1250,283500
2150,235000
3230,827000
860,353000
2810,747500
1040,341000
1160,182000
1470,250000
2350,655000
1660,405000
2020,390000
890,275400
2430,791000
1460,424500
980,430000
2580,865000
1250,163000
3140,920000
2680,1028950
1810,325000
2090,315000
1120,227000
1790,179000
870,276000
3160,335000
2350,430000
1810,266490
3160,655000
1660,635500
2500,235000
2880,885000
1470,352500
1460,450000
5490,3635000
2480,1050000
1140,476000
1830,375000
3110,600600
2630,567000
2390,650000
1750,190000
4370,858000
1020,435500
2500,685000
1540,252000
2200,512500
1940,423800
1453,460000
1830,434000
2000,244000
1400,348125
2400,585000
1390,230000
1680,450000
1820,393000
1140,517000
1060,400000
3050,890000
970,205950
1320,209000
1890,430000
2040,534000
2370,735000
2720,873000
1970,475000
2180,325000
2990,500000
2180,279000
1440,350000
3180,660000
1643,324950
1530,500000
1310,187300
2800,345600
1510,400000
2700,935000
2220,374000
1440,328000
1300,257500
2230,1003000
1390,216500
2760,1185000
3200,360000
1240,699999
1960,535000
2190,464950
3540,925000
2640,930000
2660,727500
1670,325000
3080,695000
2890,585000
1800,319000
2000,265000
1940,359000
1940,390000
960,374500
1750,661000
2320,900000
2380,600000
6490,2000000
1620,512500
1770,229500
2320,589000
1330,539950
3420,640000
1270,218250
2550,675000
1860,338000
1020,231750
720,199900
4460,1058997
1830,263000
1520,279950
1080,395000
1900,252500
5300,1150000
1370,205000
2960,654000
960,200000
2190,700000
3990,2720000
1200,306000
1780,270000
2630,340000
2300,450000
3210,580000
2290,435000
2780,690000
2650,720000
1840,403000
1560,440000
1200,178500
1900,270000
710,129888
1360,260000
2990,339950
1640,250000
3650,680000
2920,660000
3680,1225000
1830,550000
2570,675000
2730,981000
1150,168000
4260,1000000
1260,320000
4440,959000
2300,372000
1920,391500
1080,390000
890,302000
1650,495000
1820,504500
2320,555000
3260,1550000
1730,550000
3320,1800000
1660,655000
3290,685000
2280,721000
3650,1518634
1620,365000
2020,458000
1150,280000
1940,628000
3440,781500
2000,295000
750,435000
1420,300000
880,208500
2680,930000
860,316000
1310,249900
1780,675000
1440,447000
1510,675000
2100,546000
1310,310000
1280,190000
1320,650000
1740,585000
2910,1430800
2500,565000
1100,174900
1381,360000
960,234000
3840,575000
2200,315000
1250,225000
2380,370000
1500,606000
1410,272500
1680,475000
1500,270000
2710,624000
1730,355000
960,345000
2380,342000
1120,316000
2960,539950
1580,221347
1870,330000
1810,279000
2550,850000
1910,746000
1200,478000
2420,820000
3080,2160000
3850,820000
3000,887000
1360,159000
3670,824000
2270,812000
1750,242000
3550,625000
2370,399888
1670,289000
1860,400000
4460,1550000
1080,345000
1080,874950
2280,875000
2540,628990
2560,535000
2390,770126
2870,710000
1510,465000
2200,359000
720,151000
2970,820000
960,160000
1420,535000
1800,365000
3090,708000
1200,215000
4065,1950000
2570,390000
1530,570000
1500,383000
2490,370000
3040,454000
4140,1400000
1690,371000
1430,530000
2490,608000
1350,450000
3140,780000
2340,290000
1610,225000
3320,805000
2390,660000
1180,299000
1260,530000
1800,680000
1790,199900
1760,224000
1540,244000
1260,485000
2240,330000
1630,509000
2350,440000
1350,244000
1320,399700
1950,519000
2100,211000
3480,950000
1830,410000
2640,750000
900,133400
1553,240000
1710,539000
3400,688000
1270,465000
2960,936000
3040,620000
1430,429950
1520,296475
1820,330000
1800,445000
2720,846000
1980,725000
2550,369000
2210,625000
2120,535000
1570,229950
1310,229999
3150,850000
3870,589900
1840,513000
1120,401000
1440,260000
2300,525000
2070,470000
1420,205000
2010,620000
1200,229000
1150,445000
1240,215000
1900,504975
2350,495000
1120,205000
1020,152275
1930,586000
2680,779950
2660,557000
2200,610000
1010,405000
2310,320000
920,356000
3030,794500
1590,349000
2740,549000
960,193000
2240,700000
2400,523000
2860,565000
2960,500000
3770,1450000
3830,710000
2750,333000
2100,580000
1500,289950
710,375000
2770,505000
2050,324950
1960,490000
1770,630000
3290,595000
1990,872500
1760,490000
5080,1900000
1020,310000
1350,450000
1740,539000
3540,888550
1520,269950
290,142000
1310,300000
3000,780000
2660,545000
2120,278000
1200,342000
1900,190000
1010,387000
1850,279950
4520,550000
2010,439000
2420,774888
2732,480000
1910,835000
3520,1500000
2220,771000
2020,1225000
2090,600000
1580,305000
2650,1388000
1020,216500
1070,370000
2120,492650
1360,431200
1700,277500
1820,278000
1430,351000
4140,850000
1313,885000
1590,399950
1080,185000
2730,440000
3800,2395000
2540,299000
1810,299500
1540,420000
1390,234000
1460,540000
2350,649950
1160,330000
3500,840000
1980,370000
1250,410000
770,257000
1920,350000
1120,380000
1150,344000
1590,488000
910,465000
1870,229500
2420,445000
2120,246000
2730,545000
2560,518000
2620,565000
2760,445000
2900,968000
1820,725000
1870,315500
2010,487585
940,246500
1850,819000
2530,349900
940,267000
1820,480000
1510,525000
2070,578000
1380,345000
1270,499000
1390,425000
1840,268000
1600,240000
1480,147000
2120,500000
2940,1010000
3820,991500
2740,510000
4360,1980000
1540,484998
4660,1280000
1590,210000
1180,450000
2360,875000
1860,529950
1470,415000
2990,590000
1690,379950
660,385000
2310,588000
770,252500
2320,530000
1370,385000
1700,419000
960,175000
1150,515000
2910,945000
2290,359900
2260,419950
1300,460000
1850,255000
1920,481000
1920,719521
4910,1080000
2210,334000
2280,675000
1640,556000
1980,900000
900,400000
1960,724950
1800,321000
4270,1356925
1520,171000
5430,1360000
1950,323000
2190,491500
1200,226000
2180,580000
2320,640000
1040,619790
2700,383962
1400,373000
2060,541338
780,254922
2400,575000
2900,650000
1740,269950
780,270950
2430,495000
2210,794154
1510,340768
900,375000
3670,820000
1160,555000
1070,312500
950,450000
2950,739000
1420,320000
1590,235000
1290,275500
1690,564000
1340,263000
1397,257000
3750,725000
2000,300000
2250,328000
840,187500
1100,400000
1660,515000
2180,1410000
1460,235000
2470,669000
1250,282000
1480,663000
2240,279900
1570,335000
3250,689000
1790,413100
2080,506950
1480,500000
3610,540000
2040,812000
3850,1200000
3230,370000
2440,338000
1490,185000
1150,450000
900,451000
3210,785000
3900,850000
1240,235000
1760,1150000
1410,377500
2780,825500
3230,1059500
4600,880000
1440,413800
1200,504200
2793,421500
2970,855169
1440,380000
1480,580000
1870,377000
2475,329900
2950,921800
1410,529500
2240,363990
3230,834950
2100,399000
1936,338900
3120,419950
2070,493000
3700,650000
2130,456000
1620,425000
1490,348000
4180,1040892
1400,299000
3490,1264000
1300,155000
2730,319500
1830,274000
2340,429000
1410,267800
1930,369950
3028,480000
3180,440000
2950,839704
1430,535000
1020,290000
1650,370000
1060,405000
2620,499431
1830,275000
998,320000
2070,425000
2860,1450000
1920,340000
1210,299900
4890,865950
3420,720000
2870,460000
1600,375000
960,386180
1740,280000
2575,359000
3660,785000
1420,425000
3070,575000
1920,465000
4160,1850000
3276,720000
2890,390000
3430,2205000
3390,1054690
2930,915000
1300,562000
1250,349000
2310,375000
1360,479950
2020,319000
1270,325000
2790,505657
2320,340000
1750,250000
2030,349500
1270,290750
2710,715000
2520,689950
1340,425000
1570,657000
2690,359950
2475,319900
2260,532000
840,291000
1720,675000
2940,885000
4170,1450000
4310,780000
3010,839950
2170,645000
1584,263000
1110,345000
2420,505000
1430,522500
2393,400000
1240,543000
2980,495000
2970,549995
2329,327555
3340,690000
2580,673000
2029,384435
3430,780000
3330,1375000
3220,950968
1240,334950
1500,489000
3530,600000
1260,282000
4168,442000
1030,220000
3080,489000
1072,250000
2790,484259
4090,1680000
1800,450000
830,299000
2280,450000
2110,585000
1570,660000
830,301500
4120,949950
2540,759990
2050,355000
3080,889950
2390,629800
3170,745000
1240,379900
1090,335000
4630,809000
3230,569950
3510,723000
1785,282000
2360,569900
2340,385000
1620,420000
3890,2250000
3590,1205000
1984,292000
1640,645000
1350,304500
2730,489500
5610,1583000
962,390000
3040,815000
2540,719000
2240,331210
1260,245000
3210,465000
1620,580000
1580,540000
1430,399000
1850,328000
3340,701000
2670,408000
4660,2641100
1550,445000
3470,672500
3010,538000
3931,450000
1800,362500
1570,414950
2230,679950
2423,290000
1160,230000
1440,439950
2052,349900
2780,550000
3720,1050000
1460,655000
1370,385000
3600,729999
1420,523950
980,369000
1790,509900
2010,282000
2370,387865
2560,385000
1900,536000
1350,395000
2650,545000
